timestamp,pitch,roll,heading,lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,temp,humidity,pressure
2026-06-25 12:30:23,66.5,66.7,329.1,-0.2,0.07,0.01,-0.0371,0.0044,0.2127,0,0,0
2026-06-25 12:30:25,66.8,66.6,328.9,-0.09,0.09,0.03,-0.012,0,0.0491,0,0,0
2026-06-25 12:30:27,66.8,66.5,328.8,-0.16,-0.01,-0.01,-0.0022,0,0.0087,0,0,0
2026-06-25 12:30:29,66.6,66.7,329.0,-0.19,0.03,0,0.0011,-0.0022,-0.0044,0,0,0
2026-06-25 12:30:31,-14.6,82.3,347.4,-0.21,-0.15,0.04,0.1931,-0.1189,-1.1705,0,0,0
2026-06-25 12:30:33,-73.6,75.5,351.1,0.84,0.89,-0.17,0.0665,-0.1374,-0.4636,0,0,0
2026-06-25 12:30:35,-61.3,77.6,346.6,0.72,0.25,0.19,-0.0447,0.0545,0.2782,0,0,0
2026-06-25 12:30:37,-38.6,82.1,342.1,-0.67,-0.15,-0.07,0.0698,-0.0556,-0.4647,0,0,0
2026-06-25 12:30:39,-22.4,82.9,340.7,0.33,-0.26,0.04,0.012,-0.0098,-0.0807,0,0,0
2026-06-25 12:30:41,-9.9,56.7,284.6,-1.36,0.36,0.32,1.3843,-1.7584,-0.5531,0,0,0
2026-06-25 12:30:43,-101.6,72.6,56.9,0.12,-0.49,-1.01,-2.9376,-0.3425,0.613,0,0,0
2026-06-25 12:30:45,15.3,82.6,340.9,0.02,0.08,0.02,0.0033,-0.0316,-0.0284,0,0,0
2026-06-25 12:30:47,26.0,56.3,342.1,-1.54,-0.06,-0.02,-0.0447,0.1789,0.937,0,0,0
2026-06-25 12:30:49,30.5,6.9,128.9,13.32,13.28,-8.54,0.6556,-3.243,-0.1265,0,0,0
