timestamp,pitch,roll,yaw
2026-06-09 18:42:26,-99.94,2.31,4.69
2026-06-09 18:42:28,-99.94,3.0,4.88
2026-06-09 18:42:28,-99.94,3.12,4.88
2026-06-09 18:42:29,-99.94,3.19,4.88
2026-06-09 18:42:29,-99.94,3.19,4.94
2026-06-09 18:42:30,-99.94,3.31,4.88
2026-06-09 18:42:30,-99.94,2.56,4.06
2026-06-09 18:42:31,-100.56,3.19,4.81
2026-06-09 18:42:32,-100.75,2.44,5.5
2026-06-09 18:42:33,-100.75,2.56,5.5
2026-06-09 18:42:33,-100.81,2.69,5.44
2026-06-09 18:42:34,-100.75,2.81,5.38
2026-06-09 18:42:34,-100.81,2.81,5.38
2026-06-09 18:42:35,-101.25,3.38,6.5
2026-06-09 18:42:35,-99.69,3.25,7.25
2026-06-09 18:42:36,-99.69,3.12,7.38
2026-06-09 18:42:37,-99.62,3.19,7.44
2026-06-09 18:42:38,-99.62,3.19,7.44
2026-06-09 18:42:38,-99.69,3.06,7.5
2026-06-09 18:42:39,-99.69,3.06,7.56
2026-06-09 18:42:40,-99.69,3.06,7.56
2026-06-09 18:42:40,-99.69,3.06,7.56
2026-06-09 18:42:41,-99.69,3.06,7.56
2026-06-09 18:42:42,-99.69,3.06,7.56
2026-06-09 18:42:43,-99.69,3.12,7.56
2026-06-09 18:42:44,-99.69,3.12,7.62
2026-06-09 18:42:44,-99.75,3.12,7.56
2026-06-09 18:42:45,-99.75,2.62,7.69
2026-06-09 18:42:45,-99.75,2.56,7.75
2026-06-09 18:42:46,-99.81,3.06,7.62
2026-06-09 18:42:47,-99.69,2.5,8.0
2026-06-09 18:42:48,-99.62,3.31,7.06
2026-06-09 18:42:48,-99.62,3.31,7.12
2026-06-09 18:42:49,-99.62,3.31,7.12
2026-06-09 18:42:50,-99.62,3.31,7.12
2026-06-09 18:42:50,-99.62,3.31,7.12
2026-06-09 18:42:51,-99.62,3.31,7.12
2026-06-09 18:42:51,-99.62,3.31,7.12
2026-06-09 18:42:53,-99.62,3.31,7.12
2026-06-09 18:42:53,-99.62,3.31,7.12
2026-06-09 18:42:54,-99.62,3.31,7.12
2026-06-09 18:42:54,-99.62,3.31,7.12
2026-06-09 18:42:55,-99.62,3.31,7.12
2026-06-09 18:42:55,-99.62,3.31,7.12
2026-06-09 18:42:56,-99.62,3.31,7.12
2026-06-09 18:42:56,-99.62,3.31,7.12
2026-06-09 18:42:58,-99.62,3.31,7.12
2026-06-09 18:42:58,-99.62,3.31,7.12
2026-06-09 18:42:59,-99.62,3.31,7.12
2026-06-09 18:42:59,-99.62,3.31,7.12
2026-06-09 18:43:00,-99.62,3.31,7.06
2026-06-09 18:43:01,-99.62,3.31,7.12
2026-06-09 18:43:01,-99.62,3.31,7.12
2026-06-09 18:43:03,-99.62,3.38,7.12
2026-06-09 18:43:04,-99.62,3.38,7.12
2026-06-09 18:43:04,-99.62,3.31,7.12
2026-06-09 18:43:05,-99.62,3.31,7.12
2026-06-09 18:43:05,-99.62,3.38,7.12
2026-06-09 18:43:06,-99.62,3.38,7.12
2026-06-09 18:43:06,-99.62,3.38,7.12
2026-06-09 18:43:08,-99.62,3.38,7.12
2026-06-09 18:43:08,-99.62,3.38,7.12
2026-06-09 18:43:09,-99.62,3.38,7.12
2026-06-09 18:43:10,-99.62,3.38,7.12
2026-06-09 18:43:11,-99.62,3.38,7.12
2026-06-09 18:43:11,-99.62,3.38,7.12
2026-06-09 18:43:12,-99.62,3.38,7.12
2026-06-09 18:43:13,-99.62,3.38,7.12
2026-06-09 18:43:13,-99.62,3.38,7.12
2026-06-09 18:43:14,-99.62,3.44,7.12
2026-06-09 18:43:14,-99.62,3.44,7.12
2026-06-09 18:43:15,-99.62,3.44,7.12
2026-06-09 18:43:16,-99.62,3.44,7.12
2026-06-09 18:43:16,-99.62,3.44,7.06
2026-06-09 18:43:17,-99.62,3.44,7.06
2026-06-09 18:43:19,-99.62,3.44,7.06
2026-06-09 18:43:19,-99.62,3.44,7.06
2026-06-09 18:43:20,-99.62,3.44,7.06
2026-06-09 18:43:20,-99.62,3.44,7.06
2026-06-09 18:43:21,-99.62,3.44,7.06
2026-06-09 18:43:21,-99.62,3.25,7.19
2026-06-09 18:43:22,-99.62,3.38,7.12
2026-06-09 18:43:23,-99.62,3.31,7.25
2026-06-09 18:43:24,-99.62,3.25,7.25
2026-06-09 18:43:24,-99.62,3.25,7.31
2026-06-09 18:43:25,-99.62,3.31,7.25
2026-06-09 18:43:26,-99.62,3.31,7.25
2026-06-09 18:43:26,-99.62,3.31,7.25
2026-06-09 18:43:27,-99.62,3.31,7.31
2026-06-09 18:43:27,-99.62,3.31,7.31
2026-06-09 18:43:29,-99.62,3.31,7.31
2026-06-09 18:43:29,-99.62,3.31,7.31
2026-06-09 18:43:30,-99.62,3.31,7.31
2026-06-09 18:43:30,-99.62,3.31,7.31
2026-06-09 18:43:31,-99.62,3.31,7.31
2026-06-09 18:43:32,-99.62,3.31,7.31
2026-06-09 18:43:33,-99.62,3.31,7.25
2026-06-09 18:43:34,-99.69,3.31,7.25
2026-06-09 18:43:35,-99.62,3.31,7.25
2026-06-09 18:43:36,-99.62,3.31,7.25
2026-06-09 18:43:36,-99.62,3.31,7.25
2026-06-09 18:43:37,-99.62,3.31,7.25
2026-06-09 18:43:37,-99.69,3.25,7.31
2026-06-09 18:43:38,-99.69,3.25,7.25
2026-06-09 18:43:39,-99.62,3.25,7.31
2026-06-09 18:43:40,-99.62,3.19,7.31
2026-06-09 18:43:40,-99.62,3.25,7.25
